source_id,parallax,parallax_error,phot_g_mean_mag
234939079075753984,0.4512,0.044,16.041
234942961725515008,0.3339,0.0396,15.783
234975186864955008,0.8145,1.0149,20.479
234977179729264768,3.621,0.2701,18.979
234995218590670976,0.0338,0.7125,20.197
235013154375800192,1.678,0.5339,19.811
235026314154022400,4.8543,1.8663,20.719
235035488205616896,0.1038,1.0423,20.636
235045761766194816,0.6778,0.0889,17.212
235061292368141440,-0.2229,0.2256,18.855
235065449896682112,1.4108,0.9114,20.537
235074696962470016,0.8761,0.0642,16.565
235093143846498560,1.164,0.3266,19.4
235100702987529856,-0.225,0.4341,19.635
235104761731891072,-0.1328,0.4362,19.774
235108816182543360,8.6299,0.1794,17.119
235110564233242112,-0.0561,0.5631,20.079
235130355442810240,-0.8977,0.5167,19.948
235143450799732352,0.5066,0.0362,15.665
235167738837218944,0.2409,0.0738,16.726
235179764745470208,0.4165,0.2272,18.862
235186091234294144,0.4924,0.0527,16.083
235188045442581120,0.7409,0.3998,19.4
235198765680925184,0.2621,0.7925,20.371
235209107962294016,1.4075,0.8375,20.33
235218591250414464,0.3825,0.1569,17.82
235221236950390912,-0.1901,0.5414,20.022
235242024592706688,0.1527,0.8596,20.342
235276556130222464,0.3432,0.7545,20.277
235283874753920384,0.095,0.1803,18.607
235302222854505856,-0.249,0.3859,19.602
235322018359173760,1.2492,0.077,16.675
235356133283609600,0.4333,0.1037,17.59
235378918085589504,0.2971,0.0535,16.182
235415781788247296,0.4918,0.5365,19.917
235443681895982336,0.268,0.2108,18.618
235472131760754944,-0.6733,0.4679,19.389
235484569984943488,1.2252,0.1574,18.215
235486635863952768,0.8679,0.5166,19.707
235504120676295680,1.4027,0.4006,19.654
235530100933869312,1.0052,1.2853,20.568
235551640194628480,1.7099,0.3074,19.156
235567411314721664,0.3179,0.3138,19.304
235642624781163136,1.5413,0.8294,20.055
235657365109564160,1.6087,0.7938,20.295
235660594925030144,-0.0068,0.3341,19.129
235660908458073856,3.7785,1.9694,20.684
235672930071542272,0.5915,0.2002,18.591
235709351393963136,0.6626,0.4239,19.403
235783534068771328,-1.5682,0.8352,20.312
235850333696251520,0.7162,0.5544,19.996
235907607083953536,0.1168,0.9265,20.481
235907710163143168,-0.1199,0.3093,19.404
235922622288774912,0.3743,0.1473,17.892
235923927958950272,3.935,0.9604,19.758
235946845910381568,0.6185,0.7907,20.393
235970279246176896,0.6902,0.6317,20.204
236039724574838784,0.5101,0.0976,17.5
236121015419316224,1.1293,1.1811,20.651
236160872715833600,-1.4156,0.9301,20.557
236173620179050112,0.1307,0.1669,17.986
236194961872801664,0.181,0.0166,13.565
236197843794763648,0.3867,1.1557,20.506
236218803233857792,-0.7321,1.0736,20.399
236222239207830272,0.1223,0.5399,19.919
236228561400705664,0.6271,0.163,18.218
236232822008363520,0.1974,0.7818,20.182
236269758726045312,-0.3991,0.8013,20.28
236329888268391296,0.1255,0.2648,19.054
236339062318511104,2.1498,0.6034,20.105
236344216279557504,0.3954,0.5002,19.972
236368611695716224,2.4928,2.2144,20.692
236461348627646080,0.3072,0.4324,19.533
236470625757346560,1.2508,1.2609,20.523
236503787202384128,0.0958,0.4814,19.935
236516873965391872,0.759,0.5635,20.117
236521340731547648,0.1248,0.6096,19.826
236526430269817856,0.3039,0.0501,16.114
236548970258179072,0.3015,0.0855,16.904
236551302423643008,0.6048,0.1533,18.2
236552779892439424,0.196,0.2065,18.756
236626898147382016,0.98,0.2421,18.755
236633598296142720,0.8667,0.0339,15.419
236652324353666688,-0.0477,0.1333,17.983
236679017570694016,-0.1134,0.3741,19.436
236687680524218752,0.531,0.0281,14.901
236690532382506624,0.3664,0.0374,15.068
236702455211579904,0.1194,0.0411,14.78
236704722954132480,0.7022,0.0219,14.372
236733241534862208,0.1918,0.0797,17.006
236754407133462144,0.9662,0.0612,16.503
236769040084063744,0.7708,0.327,19.251
236786219953879936,2.9864,0.2196,18.891
236796218639016064,0.4391,0.1663,18.133
236800754122370304,0.8223,0.4479,19.817
236811096403868416,0.3328,0.1528,18.184
236827142401927680,-0.0325,0.2266,18.824
236843497638144128,-0.2144,0.2907,19.179
236883183134893184,0.0923,0.9744,20.471
236915313790788608,0.1509,0.1502,18.095
236923212231094912,-0.218,0.5007,19.881
236954243373746304,0.9998,0.0295,14.839
236982792018484224,1.3432,0.0569,16.253
236992520122248064,0.7924,0.0503,16.175
237017186114622976,-0.2476,0.2567,18.678
237036569306480256,0.4974,0.302,19.107
237048247323706496,-0.6858,0.633,20.029
237051992530291200,-0.0996,0.324,19.175
237057215211142784,-0.1409,0.9014,20.287
237058078503886336,0.5756,0.1471,17.928
237096213514332800,0.0702,0.5336,19.982
237097347385747072,0.6413,1.3641,20.704
237101333115457152,0.7304,0.1553,18.25
237103124119388672,0.5501,0.6708,20.297
237122090695768192,0.4453,0.2399,17.005
237122709170348544,0.5087,0.1018,17.383
237129168801869952,1.3807,0.4405,18.047
237129271880420224,0.505,0.0449,15.971
237132192457995904,0.4444,0.0999,17.373
237140331418896640,0.484,0.2315,18.928
237167033233476224,0.368,0.0516,15.213
237168059725683968,0.4232,0.434,19.818
237179093501548672,0.9739,0.3577,19.434
237184449321869440,0.6748,0.4886,19.835
237202045806668288,0.3856,0.0967,17.498
237214655830413568,0.3365,0.2324,18.896
237223761160977024,0.2115,0.1136,17.859
237228670305562368,1.4532,0.2257,18.709
237232144937208704,0.6075,0.133,18.003
237254719286505216,-0.2092,1.0941,20.589
237256093674545664,0.4696,0.3872,19.672
237257085809450880,0.5009,0.3865,19.596
237259628430242560,1.3743,0.5081,19.85
237273307903367936,0.027,0.37,19.541
237278938602216064,0.422,0.1216,17.799
237281653021543552,0.4159,0.2293,18.791
237293202192764416,0.4703,0.1667,18.222
237293575851182464,0.1433,0.1648,18.337
237295435575707776,0.5273,0.0309,14.769
237311172335908224,0.5717,0.0753,16.735
237315291206201600,0.0638,0.22,18.543
237319109435400832,0.259,0.0972,17.197
237326702935646464,-1.7024,0.9744,20.524
237353533594009600,1.1668,0.3393,19.048
237362673285584128,0.2757,0.7438,20.109
237399541283664768,0.6816,0.1637,18.08
237433591788553216,0.4819,0.0298,15.316
237465889938096896,-0.0495,0.1857,18.408
237502723579678464,0.1648,0.2949,19.148
237525748899487616,1.1467,0.9355,20.382
237526676614224896,0.6781,0.0368,15.485
237528635117727616,2.3162,1.102,20.651
237541893680340224,0.0837,0.203,18.549
237555538793080448,0.7621,3.051,20.841
237563368517289600,-0.2304,1.0846,20.268
237572405126722688,0.2171,0.0598,16.624
237587458989794304,0.2416,0.0787,17.0
237588829081834368,-0.8476,0.5311,20.033
237594292280478464,-0.5075,0.67,20.307
237618550255983360,0.2063,0.2068,18.771
237657995235863680,0.5976,0.1431,18.155
237661018893824512,0.5276,0.0947,17.589
237673388399064576,-0.0061,0.2288,18.639
237676656870661120,0.7081,0.8537,20.376
237697783813650688,0.2311,0.3265,19.129
237737542329744512,0.2065,0.107,17.712
237739393456697216,0.2466,0.7605,20.429
237793303884664192,0.5855,0.292,19.152
237793613123180160,0.03,0.1102,17.591
237808082872077056,0.0078,0.0975,17.304
237820383658618624,1.0718,0.0764,16.355
237850203611340544,1.3813,0.2948,19.339
237850963823328768,0.3025,0.0941,17.336
237876317016081792,0.8352,0.2048,18.52
237894596394439552,0.0712,0.3206,19.445
237911604465401984,-0.046,0.1493,18.23
237921401286541952,0.7821,0.0935,17.251
237953832583541504,0.5616,0.4108,19.299
237969638064456064,1.5384,1.1369,20.408
237986543055324160,0.3748,0.4572,19.662
237993449362312448,0.1163,0.5322,20.016
237996477317648000,0.3951,0.1101,17.739
238013004351530752,0.3728,0.0759,17.019
238013171852358912,0.4264,0.3286,19.2
238044267414819072,0.1022,0.656,19.917
238049219515892992,1.1689,0.5272,19.956
238070827492643328,0.5748,0.9932,20.466
238080207702078080,-0.4264,0.7859,20.231
238093745438312064,0.149,0.2192,18.684
238109142898986880,1.055,0.1438,18.321
238138005080931840,1.145,0.1237,17.86
238146526296093312,0.6788,0.0279,14.881
238171329726989312,0.2462,0.5011,19.842
238203975778878592,-0.2441,0.977,20.475
238207686630163456,0.3391,0.0833,17.107
238226481404143872,-0.4707,1.1335,20.622
238228573051797632,0.0283,0.2159,18.626
238247372127554816,0.2871,0.0711,16.668
238251804533972608,0.3935,0.1457,17.955
238257370811279104,0.3525,0.0426,15.866
238266441782285824,1.2325,0.551,19.916
238275581470255104,-0.3185,0.8579,20.578
238280116954982784,0.4925,0.1427,17.913
238282384700830080,0.7839,0.0369,15.533
238289394085028736,3.7563,1.4251,20.659
238319660717365120,0.3469,0.0667,16.762
238326429585621760,0.1443,0.1399,18.14
238346671768789888,2.9488,0.9195,20.511
238349489270504704,0.2597,0.0867,17.12
238353127102415104,0.643,0.3532,19.0
238361515178948736,1.1444,0.036,15.461
238366321242155520,1.2971,0.4401,19.187
238373506726380672,1.2778,0.0855,17.126
238381753062261632,-0.5116,1.2596,20.636
238396699549731584,0.417,0.0819,16.751
238403330979125632,0.8842,0.0341,15.366
238418002589042048,3.5028,0.0608,16.654
238425149411896192,0.952,0.8985,20.307
238431540323265536,-0.3018,0.9226,20.382
238439232607269120,1.1048,0.2656,18.953
238463043906241408,1.0342,0.5303,19.879
238466415460122112,0.3461,0.0537,16.191
238475413412507904,0.2899,0.1119,17.66
238482049140871424,0.3428,0.1125,17.757
238497163126991360,0.6235,0.3004,19.138
238510361565017600,0.3211,0.1881,18.436
238515579946605184,-0.0351,0.2605,18.958
238530011035129856,0.2678,0.1243,17.752
238531355365025792,0.49,0.1264,17.804
238533584449804672,0.1308,0.1767,18.365
238564271994451328,0.631,0.0354,14.103
238587705335975040,0.6277,0.346,19.383
238588873565036032,0.0169,0.6564,20.192
238603991851606272,0.5206,0.1858,18.214
238621339221478400,0.3908,0.2223,18.603
238627768790610688,0.187,0.1391,17.986
238633403785281152,1.6456,0.8091,20.441
238641645827178368,0.4916,0.5158,19.611
238654358928346624,0.1917,0.137,18.008
238658039719936384,0.2728,0.1443,18.112
238667385568645248,1.2806,0.5675,19.991
238701363050315264,0.4268,0.3608,19.327
238726033348930688,0.624,0.6623,19.902
238728580260274048,0.1232,0.0247,14.079
238732115016553216,0.6528,0.9268,20.318
238742182420395520,1.0265,0.0705,16.603
238792489373265664,0.3385,0.2346,18.659
238820217682056320,2.5234,0.0525,16.001
238844299562814976,0.3458,0.3612,18.729
238853748491057280,1.4423,0.1664,18.269
238856188032596608,-0.1249,0.2386,18.76
238879552653283968,3.9604,0.1661,18.127
238924598272113152,0.7927,0.1217,17.835
238930542505300992,3.2247,0.5651,19.85
238977409189051776,0.7202,0.2411,18.585
238982425710916224,0.2487,0.1536,18.057
239010055235403136,-0.0299,0.8603,20.259
239038195862609408,3.5112,0.0164,13.236
239046300464967040,-0.1686,0.3417,19.37
239075334445459456,0.117,0.3705,19.637
239087536446715648,2.22,0.0684,16.186
239112825213277824,-0.3064,1.6855,20.438
239127737341728128,1.1369,0.0307,15.2
239144809834200960,0.0438,0.3066,19.178
239166838722994048,0.2705,0.0723,16.837
239183773776818944,2.0817,0.1985,18.214
239193600662810368,1.0549,0.3915,19.611
239220126381328512,0.2397,0.1136,17.662
239220268116111232,0.2372,0.107,17.597
239245350724844416,0.5341,0.078,16.963
239259159042870144,0.5288,0.138,17.98
239260984406539904,0.1489,0.0913,17.208
239270261535831040,0.6893,0.4829,19.78
239271803426638464,0.4999,0.0406,15.776
239281321074400384,0.7492,0.3451,19.387
239309225479006208,2.316,0.1803,18.546
239318292153807616,0.3436,0.2607,19.095
239339595191311360,1.3322,0.1449,18.022
239340248026440448,0.3891,0.4781,19.756
239342240892088960,1.4228,0.2722,19.191
239344787807988224,-0.2609,0.5287,19.925
239347669730995968,0.1965,0.1632,18.309
239367735817572224,0.2108,0.2442,18.954
239384679463184256,1.013,0.6931,20.325
239421955483845504,0.9796,0.4263,19.812
239425120877405952,0.2589,0.0479,16.246
239429995662606976,0.3106,0.1449,18.22
239462190739255424,0.3178,0.7334,20.256
239487926181137152,0.0696,0.1327,18.052
239488377155336576,0.8894,0.0233,14.377
239495347886242432,0.059,0.1136,17.774
239497409470554240,0.3228,0.7477,20.264
239501704438925696,0.2464,0.7045,20.155
239519812020082304,0.2096,0.2654,19.02
239563418824137600,0.4708,0.0504,16.254
239575857048547200,0.2477,0.103,17.552
239587191465895680,0.0504,0.092,17.432
239591387648510976,0.5277,0.0449,16.253
239596537315915264,3.0818,0.4998,19.753
239600694844361600,0.6416,1.8301,20.777
239603821578379648,0.5085,0.3124,19.362
239636085374894080,0.8652,0.444,19.664
239664603955887744,0.2138,0.1304,18.096
239684296384052480,0.2959,0.1225,17.889
239692126106819840,0.0047,0.0915,17.208
239701403235476224,0.2582,0.1261,17.901
239725356271216384,0.2694,0.0555,16.047
239751705892531840,0.2681,0.1072,17.319
239766995976220160,0.0164,0.2838,19.101
239789024867188608,1.438,0.0263,10.707
239805650683819392,2.2234,0.8194,20.512
239812866228665088,1.3201,0.3504,19.448
239820601465281024,2.3143,0.1134,17.773
239829260119281152,0.6596,0.0847,17.276
239839185786388096,1.5648,0.5324,19.817
239855888916418304,0.1775,0.0211,13.562
239859561111691264,-0.141,0.5508,19.866
239885781888659072,0.9355,0.0952,17.349
239887048901958400,0.3815,0.4006,19.626
239902201547347840,0.2258,0.1784,18.059
239909009071716096,1.3477,0.0192,11.424
239914949010422784,0.1324,0.0826,16.749
239940993692402048,0.5549,0.4639,19.434
239966694777484928,2.1376,0.6687,20.125
239971337636515840,0.5954,1.2117,20.653
239992292781784448,-1.6291,1.3285,20.528
240000058082569344,0.2765,0.114,17.309
240003292194366848,0.6562,0.0581,16.253
240016275879282560,-0.1949,0.3941,19.395
240022082676688000,2.6912,1.5063,20.75
240080464166241152,0.4799,0.0308,15.269
240089977517303040,0.0313,0.2334,18.869
240090394130649856,0.5793,0.0544,16.361
240133098988387328,2.6582,0.0159,12.793
240149733399795584,0.9625,0.0607,16.596
240155334036034816,0.6735,0.0837,17.218
240200551451456896,0.224,0.1141,17.609
240211267394581248,0.9861,0.1383,18.225
240249681580496384,0.2064,0.3786,19.459
240263391118099456,0.1548,0.2026,18.415
240272565170538496,0.347,0.3793,19.504
240287168055263872,0.228,0.4637,19.949
240324242215972224,2.9009,0.7192,20.368
240367982162778240,-0.8103,0.8324,20.395
240371830452116352,0.1881,0.198,18.628
240423026463739392,-0.4274,0.4138,19.422
240433162584048640,-0.2467,0.5079,19.828
240436053099011200,2.5475,0.129,17.67
240454156384073728,0.3149,0.6949,20.379
240478070762621568,0.9537,0.1489,18.034
240499098923061120,0.5763,0.2256,18.928
240499992276304640,0.5272,0.1154,17.807
240534047073042048,1.4162,0.1066,17.482
240557407398286592,-0.4684,0.4037,19.277
240603208936167680,1.613,0.9708,20.446
240645097746995072,0.2656,0.108,17.565
240645265253121280,0.3185,1.038,20.617
240645368332373376,0.4458,1.1007,20.599
240654851615286400,-1.1021,0.7767,19.77
240655916772739072,-1.1249,1.0685,20.597
240658218869748352,0.9907,0.6387,20.047
240659421465980928,0.6604,0.6727,20.228
240660795850103168,0.064,0.1603,18.435
240670210418378368,-1.6523,0.7737,20.401
240673680752045440,1.6638,0.7721,20.242
240687390289133312,0.206,0.2346,18.41
240736563371435904,1.1351,0.6991,19.726
240741270655001344,1.2261,0.0641,16.284
240749448273262336,0.9425,0.0813,17.13
240777520178990336,0.2944,0.6972,20.234
240784009876908288,2.3071,0.607,20.054
240786964810206208,0.4489,0.1407,18.26
240799854008381312,1.267,0.0405,15.696
240811772540701184,0.7453,0.0567,16.34
240824489941406720,0.8487,0.191,17.037
240844001975030016,0.3463,0.2174,18.66
240845823041143424,0.131,0.1076,17.582
240855929100472192,2.2622,1.0433,20.54
240866129647917184,1.7087,1.0746,20.255
240881080430114816,0.8605,0.0177,13.348
240886986009479552,0.5155,0.3368,19.295
240914198921901824,0.9608,0.4388,19.559
240985362236690176,0.3153,0.0327,15.371
240995051682829568,0.4589,0.0455,15.72
241018034050482048,-0.3104,0.3153,19.234
241049851171074048,0.7417,0.4637,19.831
241071978841029376,0.3521,0.4302,19.572
241108262724570624,0.107,0.3644,19.592
241123866344599808,0.4208,0.4335,19.919
241161936935018624,1.2365,0.813,20.497
241170282053931264,0.838,0.7817,20.39
241202992521725184,1.355,0.5974,19.778
241206398435861888,0.8264,0.0463,13.307
241211548096323840,-0.1732,0.6892,20.166
241224501719754496,1.791,0.7085,20.408
241230652114509184,0.0026,0.8227,20.408
241238589214261760,0.6826,0.5428,19.372
241239723082295936,0.4784,0.2911,19.221
241239826161539968,0.585,1.1334,20.505
241255326701277824,0.1935,0.0391,15.707
241255773377853568,0.5512,0.1002,17.476
241258002463636224,0.5006,0.2104,18.728
241265153586398336,0.3446,0.0476,15.864
241277797970086272,0.1464,0.0446,15.779
241282294798882688,0.2092,0.1577,18.127
241293019331486592,0.0853,0.4819,20.009
241344726442206080,0.1395,0.3229,19.365
241345344917505664,0.6099,0.4135,19.559
241372042436252800,0.6976,0.3512,19.368
241402691321579776,1.3981,0.8714,20.275
241419871192878464,1.7155,0.8187,19.905
241424509756635008,-0.0026,1.0167,20.545
241448286694793728,1.0779,0.3151,19.022
241460660499378176,0.3463,0.1077,17.565
241462069249014784,3.3174,0.122,14.547
241493882068359168,1.0152,0.4737,19.844
241496222828706304,0.5164,0.0228,14.536
241503296636575488,-0.4052,0.4405,19.908
241510546541853952,0.4083,0.5372,19.733
241512986083372032,0.1964,0.2018,18.524
241514360474698752,0.4266,1.7259,20.655
241527211013629568,0.4489,0.214,18.828
241527211014714752,1.7457,0.2594,18.994
241545322892347520,-9.6295,1.0901,19.922
241556313711468032,0.5229,0.273,18.915
241596961282942336,0.5047,0.264,19.152
241599370765037056,0.6306,0.0415,15.869
241638059829870208,-0.3363,0.4517,19.645
241641663301976320,-0.0042,0.1493,18.252
241645374158763392,-0.2116,0.8513,20.598
241653551772517120,0.6357,0.2175,18.38
241669803928934016,1.4698,0.2587,18.801
241675889901385088,0.1615,0.308,19.154
241685300170144384,0.6629,0.5425,19.452
241689599436856832,0.4507,0.1709,18.092
241689801294959104,0.5173,0.1141,17.278
241701002569696512,0.5793,0.486,19.609
241711928967033344,1.4738,0.918,20.242
241729662891804416,0.2437,0.1144,17.762
241788104506512768,0.6424,1.2214,20.557
241797862671989632,0.191,0.3134,19.355
241810713214627584,-0.116,0.5167,20.03
241816073333998976,0.8993,0.1899,18.273
241818792053189248,0.5347,0.157,18.098
241890324729514752,-0.261,0.5366,19.872
241897750731678336,0.5121,0.0149,13.291
241906920485327744,0.9818,0.6346,20.367
241909875421133312,-0.016,0.5733,19.793
241959422163225600,0.3027,0.3925,19.19
241960354174309760,0.4258,0.0894,17.14
242006018266642432,-0.079,0.4782,17.548
242009213722204160,0.2162,0.0746,16.706
242010656831171968,1.1861,0.6866,20.021
242014539481524480,0.1202,0.2658,18.761
242029584749445248,0.1456,0.1311,17.73
242032196089597056,0.793,0.4204,19.631
242055388914923648,1.1854,0.8546,20.523
242078173716159232,0.4663,0.0193,13.75
242105386628861696,0.557,0.2617,18.339
242127544367768960,0.4785,0.4757,19.717
242127651739241216,1.7351,0.5783,20.018
242128918751880960,0.2057,0.5293,19.887
242135790699679744,0.2602,0.3839,19.576
242220766633328768,0.3408,0.0427,15.828
242224576262986752,0.4077,0.1889,18.52
